time_stamp,open,high,low,close,volume,supertrend,trend,trend_flip
2026-08-03 11:15:00,24588.95,24600.45,24586.05,24591.6,0,24547.85995348139,True,False
2026-08-03 11:20:00,24591.45,24600.95,24589.5,24598.15,0,24549.418056087932,True,False
2026-08-03 11:25:00,24598.0,24599.2,24588.75,24591.75,0,24549.613750479137,True,False
2026-08-03 11:30:00,24591.85,24594.2,24579.8,24585.45,0,24549.613750479137,True,False
2026-08-03 11:35:00,24584.85,24595.7,24583.05,24593.85,0,24549.613750479137,True,False
2026-08-03 11:40:00,24593.8,24600.3,24590.65,24592.3,0,24553.32594909929,True,False
2026-08-03 11:45:00,24592.5,24597.85,24584.8,24597.85,0,24553.32594909929,True,False
2026-08-03 11:50:00,24597.95,24606.15,24595.7,24601.6,0,24560.12576877043,True,False
2026-08-03 11:55:00,24602.25,24603.3,24590.55,24592.0,0,24560.12576877043,True,False
2026-08-03 12:00:00,24591.55,24594.9,24585.7,24588.25,0,24560.12576877043,True,False
2026-08-03 12:05:00,24588.0,24598.7,24587.65,24597.0,0,24560.12576877043,True,False
2026-08-03 12:10:00,24596.8,24602.6,24591.65,24601.3,0,24560.12576877043,True,False
2026-08-03 12:15:00,24600.5,24608.8,24599.25,24606.4,0,24566.905189451252,True,False
2026-08-03 12:20:00,24605.3,24607.2,24598.05,24605.6,0,24566.905189451252,True,False
2026-08-03 12:25:00,24605.75,24609.5,24602.25,24604.05,0,24571.162453455512,True,False
2026-08-03 12:30:00,24604.45,24606.55,24591.15,24593.75,0,24571.162453455512,True,False
2026-08-03 12:35:00,24593.7,24595.45,24584.4,24587.1,0,24571.162453455512,True,False
2026-08-03 12:40:00,24588.4,24596.8,24585.85,24593.0,0,24571.162453455512,True,False
2026-08-03 12:45:00,24594.65,24602.15,24570.15,24582.1,0,24571.162453455512,True,False
2026-08-03 12:50:00,24584.35,24591.85,24578.25,24588.7,0,24571.162453455512,True,False
2026-08-03 12:55:00,24591.15,24591.15,24580.15,24584.65,0,24571.162453455512,True,False
2026-08-03 13:00:00,24584.2,24585.95,24575.75,24578.2,0,24571.162453455512,True,False
2026-08-03 13:05:00,24578.15,24583.95,24576.1,24582.9,0,24571.162453455512,True,False
2026-08-03 13:10:00,24583.5,24585.7,24575.9,24577.7,0,24571.162453455512,True,False
2026-08-03 13:15:00,24578.2,24588.05,24576.05,24587.05,0,24571.162453455512,True,False
2026-08-03 13:20:00,24587.3,24587.95,24580.6,24584.0,0,24571.162453455512,True,False
2026-08-03 13:25:00,24584.3,24592.05,24583.05,24589.7,0,24571.162453455512,True,False
2026-08-03 13:30:00,24589.25,24598.45,24585.85,24597.8,0,24571.162453455512,True,False
2026-08-03 13:35:00,24597.35,24606.05,24592.0,24592.3,0,24571.162453455512,True,False
2026-08-03 13:40:00,24592.0,24601.0,24581.2,24596.1,0,24571.162453455512,True,False
2026-08-03 13:45:00,24595.2,24601.15,24591.35,24592.7,0,24571.162453455512,True,False
2026-08-03 13:50:00,24592.1,24595.85,24583.1,24586.75,0,24571.162453455512,True,False
2026-08-03 13:55:00,24585.9,24592.65,24581.7,24586.8,0,24571.162453455512,True,False
2026-08-03 14:00:00,24586.7,24591.05,24583.5,24589.45,0,24571.162453455512,True,False
2026-08-03 14:05:00,24590.05,24593.2,24585.1,24588.4,0,24571.162453455512,True,False
2026-08-03 14:10:00,24588.75,24595.05,24583.95,24593.5,0,24571.162453455512,True,False
2026-08-03 14:15:00,24594.5,24595.05,24577.7,24583.85,0,24571.162453455512,True,False
2026-08-03 14:20:00,24584.2,24591.55,24580.65,24584.65,0,24571.162453455512,True,False
2026-08-03 14:25:00,24585.1,24592.3,24584.05,24589.85,0,24571.162453455512,True,False
2026-08-03 14:30:00,24589.45,24593.65,24587.1,24590.95,0,24571.162453455512,True,False
2026-08-03 14:35:00,24591.45,24601.15,24585.4,24597.6,0,24571.162453455512,True,False
2026-08-03 14:40:00,24597.4,24602.0,24594.35,24597.55,0,24571.162453455512,True,False
2026-08-03 14:45:00,24598.35,24601.5,24593.45,24598.55,0,24571.162453455512,True,False
2026-08-03 14:50:00,24598.2,24602.75,24588.85,24592.7,0,24571.162453455512,True,False
2026-08-03 14:55:00,24592.2,24599.2,24590.55,24595.0,0,24571.162453455512,True,False
2026-08-03 15:00:00,24594.85,24596.55,24583.25,24583.9,0,24571.162453455512,True,False
2026-08-03 15:05:00,24584.2,24584.95,24554.95,24571.05,0,24608.953792861135,False,True
2026-08-03 15:10:00,24568.8,24584.05,24554.2,24573.55,0,24608.953792861135,False,False
2026-08-03 15:15:00,24573.35,24573.35,24573.35,24573.35,0,24608.953792861135,False,False
2026-08-03 15:20:00,24573.35,24573.35,24573.35,24573.35,0,24608.953792861135,False,False
2026-08-03 15:25:00,24573.35,24774.3,24573.35,24774.3,0,24581.372816503805,True,True
2026-08-04 09:15:00,24703.9,24703.9,24589.85,24599.8,0,24581.372816503805,True,False
2026-08-04 09:20:00,24604.9,24626.45,24600.4,24615.85,0,24581.372816503805,True,False
2026-08-04 09:25:00,24618.45,24618.45,24595.6,24597.6,0,24581.372816503805,True,False
2026-08-04 09:30:00,24598.5,24606.4,24589.35,24590.65,0,24581.372816503805,True,False
2026-08-04 09:35:00,24591.65,24606.2,24589.8,24604.65,0,24581.372816503805,True,False
2026-08-04 09:40:00,24606.0,24629.55,24604.6,24623.6,0,24581.372816503805,True,False
2026-08-04 09:45:00,24623.7,24635.95,24621.85,24635.15,0,24581.372816503805,True,False
2026-08-04 09:50:00,24635.8,24647.65,24631.3,24634.15,0,24581.372816503805,True,False
2026-08-04 09:55:00,24634.8,24639.6,24628.75,24631.55,0,24581.372816503805,True,False
2026-08-04 10:00:00,24633.8,24634.75,24625.35,24626.4,0,24581.372816503805,True,False
2026-08-04 10:05:00,24628.15,24630.65,24610.3,24611.4,0,24581.372816503805,True,False
2026-08-04 10:10:00,24613.95,24619.0,24607.45,24615.5,0,24581.372816503805,True,False
2026-08-04 10:15:00,24617.6,24620.75,24610.15,24616.2,0,24581.372816503805,True,False
2026-08-04 10:20:00,24617.55,24618.15,24593.55,24593.8,0,24581.372816503805,True,False
2026-08-04 10:25:00,24596.4,24598.1,24588.3,24592.8,0,24581.372816503805,True,False
2026-08-04 10:30:00,24594.15,24594.95,24580.9,24582.9,0,24581.372816503805,True,False
2026-08-04 10:35:00,24584.95,24586.25,24578.6,24581.95,0,24581.372816503805,True,False
2026-08-04 10:40:00,24584.0,24588.55,24580.1,24582.0,0,24581.372816503805,True,False
2026-08-04 10:45:00,24583.95,24585.55,24578.7,24583.5,0,24581.372816503805,True,False
2026-08-04 10:50:00,24586.35,24588.9,24580.95,24581.8,0,24581.372816503805,True,False
2026-08-04 10:55:00,24584.55,24585.25,24569.0,24575.4,0,24627.862896859602,False,True
2026-08-04 11:00:00,24577.95,24592.05,24576.15,24589.2,0,24627.862896859602,False,False
2026-08-04 11:05:00,24590.65,24593.7,24584.0,24587.9,0,24627.862896859602,False,False
2026-08-04 11:10:00,24590.1,24592.5,24585.75,24590.9,0,24627.862896859602,False,False
2026-08-04 11:15:00,24593.3,24598.8,24588.7,24593.35,0,24627.862896859602,False,False
2026-08-04 11:20:00,24595.45,24595.45,24585.5,24585.9,0,24627.862896859602,False,False
2026-08-04 11:25:00,24587.95,24589.45,24575.6,24577.05,0,24625.119972194967,False,False
2026-08-04 11:30:00,24579.55,24579.55,24568.3,24568.8,0,24615.63547497547,False,False
2026-08-04 11:35:00,24571.55,24572.55,24560.15,24571.05,0,24607.609427477917,False,False
2026-08-04 11:40:00,24571.4,24571.85,24553.7,24555.45,0,24605.353484730127,False,False
2026-08-04 11:45:00,24557.5,24557.5,24530.45,24532.8,0,24590.410636257115,False,False
2026-08-04 11:50:00,24534.75,24540.4,24529.6,24532.75,0,24580.032072631402,False,False
2026-08-04 11:55:00,24534.3,24535.8,24521.85,24524.15,0,24573.53886536826,False,False
2026-08-04 12:00:00,24524.75,24529.1,24505.4,24521.9,0,24564.602478831435,False,False
2026-08-04 12:05:00,24522.6,24524.05,24503.95,24506.35,0,24562.647230948292,False,False
2026-08-04 12:10:00,24507.9,24511.5,24496.7,24511.3,0,24552.32250785346,False,False
2026-08-04 12:15:00,24513.4,24523.6,24505.4,24519.75,0,24552.32250785346,False,False
2026-08-04 12:20:00,24521.7,24524.35,24513.6,24519.35,0,24552.32250785346,False,False
2026-08-04 12:25:00,24521.35,24521.45,24511.95,24515.7,0,24552.32250785346,False,False
2026-08-04 12:30:00,24517.65,24519.65,24506.7,24507.55,0,24552.32250785346,False,False
2026-08-04 12:35:00,24509.1,24509.1,24491.0,24503.25,0,24545.69323966239,False,False
2026-08-04 12:40:00,24504.9,24506.15,24488.1,24493.35,0,24543.61891569615,False,False
2026-08-04 12:45:00,24495.0,24506.65,24493.95,24503.3,0,24543.61891569615,False,False
2026-08-04 12:50:00,24504.65,24509.8,24499.1,24500.05,0,24543.61891569615,False,False
2026-08-04 12:55:00,24500.65,24500.65,24489.35,24491.75,0,24538.404964542497,False,False
2026-08-04 13:00:00,24493.4,24500.85,24488.75,24493.65,0,24537.494468088247,False,False
2026-08-04 13:05:00,24494.65,24495.8,24483.2,24483.7,0,24531.70502127942,False,False
2026-08-04 13:10:00,24486.65,24489.75,24477.35,24479.6,0,24525.25451915148,False,False
2026-08-04 13:15:00,24481.7,24487.95,24474.1,24482.05,0,24522.714067236335,False,False
2026-08-04 13:20:00,24484.05,24493.45,24475.15,24491.8,0,24522.714067236335,False,False
2026-08-04 13:25:00,24492.75,24492.75,24469.35,24471.2,0,24522.714067236335,False,False
2026-08-04 13:30:00,24473.5,24474.0,24458.2,24463.7,0,24511.996230015284,False,False
2026-08-04 13:35:00,24464.7,24470.85,24455.95,24468.2,0,24509.17660701376,False,False
2026-08-04 13:40:00,24468.75,24471.0,24453.65,24453.8,0,24508.72894631238,False,False
2026-08-04 13:45:00,24454.8,24467.45,24451.7,24465.45,0,24506.063551681145,False,False
2026-08-04 13:50:00,24466.75,24468.45,24440.9,24446.7,0,24504.779696513033,False,False
2026-08-04 13:55:00,24446.4,24449.6,24427.95,24448.9,0,24490.364226861726,False,False
2026-08-04 14:00:00,24450.6,24450.6,24436.15,24445.4,0,24490.364226861726,False,False
2026-08-04 14:05:00,24447.8,24458.75,24444.3,24450.2,0,24490.364226861726,False,False
2026-08-04 14:10:00,24452.5,24463.3,24450.1,24462.35,0,24490.364226861726,False,False
2026-08-04 14:15:00,24463.8,24487.35,24460.45,24486.0,0,24490.364226861726,False,False
2026-08-04 14:20:00,24487.3,24494.3,24463.8,24473.4,0,24490.364226861726,False,False
2026-08-04 14:25:00,24476.0,24482.85,24461.1,24470.5,0,24490.364226861726,False,False
2026-08-04 14:30:00,24470.1,24490.3,24456.3,24463.15,0,24490.364226861726,False,False
2026-08-04 14:35:00,24464.85,24471.5,24456.85,24463.3,0,24490.364226861726,False,False
2026-08-04 14:40:00,24463.85,24467.55,24456.65,24456.65,0,24490.364226861726,False,False
2026-08-04 14:45:00,24459.4,24472.05,24455.95,24469.2,0,24490.364226861726,False,False
2026-08-04 14:50:00,24469.65,24476.3,24465.9,24474.8,0,24490.364226861726,False,False
2026-08-04 14:55:00,24475.7,24481.45,24465.6,24465.85,0,24490.364226861726,False,False
2026-08-04 15:00:00,24469.1,24474.3,24449.75,24450.35,0,24490.364226861726,False,False
2026-08-04 15:05:00,24450.0,24458.3,24445.0,24452.3,0,24490.364226861726,False,False
2026-08-04 15:10:00,24454.0,24466.15,24443.6,24462.95,0,24490.364226861726,False,False
2026-08-04 15:15:00,24463.45,24463.45,24463.45,24463.45,0,24490.364226861726,False,False
2026-08-04 15:20:00,24463.45,24463.45,24463.45,24463.45,0,24490.364226861726,False,False
2026-08-04 15:25:00,24463.45,24614.9,24463.45,24614.9,0,24453.52174515703,True,True
2026-08-05 09:15:00,24669.2,24677.6,24616.95,24636.2,0,24551.37707064133,True,False
2026-08-05 09:20:00,24636.5,24642.15,24621.05,24626.1,0,24551.37707064133,True,False
2026-08-05 09:25:00,24624.0,24628.2,24611.0,24621.4,0,24551.37707064133,True,False
2026-08-05 09:30:00,24622.2,24624.05,24605.2,24610.65,0,24551.37707064133,True,False
2026-08-05 09:35:00,24612.8,24622.6,24604.6,24622.25,0,24551.37707064133,True,False
2026-08-05 09:40:00,24622.75,24635.95,24620.45,24628.05,0,24551.37707064133,True,False
2026-08-05 09:45:00,24629.85,24631.7,24621.6,24629.5,0,24552.851135823697,True,False
2026-08-05 09:50:00,24629.05,24630.5,24591.15,24592.1,0,24552.851135823697,True,False
2026-08-05 09:55:00,24592.55,24595.3,24581.55,24594.25,0,24552.851135823697,True,False
2026-08-05 10:00:00,24595.05,24620.6,24595.05,24612.15,0,24552.851135823697,True,False
2026-08-05 10:05:00,24612.2,24614.75,24588.45,24605.6,0,24552.851135823697,True,False
2026-08-05 10:10:00,24607.1,24623.2,24605.35,24621.25,0,24552.851135823697,True,False
2026-08-05 10:15:00,24621.75,24621.75,24601.7,24610.8,0,24552.851135823697,True,False
2026-08-05 10:20:00,24612.9,24618.9,24604.7,24616.0,0,24552.851135823697,True,False
2026-08-05 10:25:00,24616.1,24616.8,24580.45,24582.15,0,24552.851135823697,True,False
2026-08-05 10:30:00,24582.8,24583.1,24562.2,24580.15,0,24552.851135823697,True,False
2026-08-05 10:35:00,24580.4,24591.2,24575.1,24581.5,0,24552.851135823697,True,False
2026-08-05 10:40:00,24583.65,24605.05,24578.85,24594.4,0,24552.851135823697,True,False
2026-08-05 10:45:00,24596.25,24610.4,24593.9,24609.5,0,24552.851135823697,True,False
2026-08-05 10:50:00,24611.4,24619.55,24604.3,24616.2,0,24552.851135823697,True,False
2026-08-05 10:55:00,24618.2,24644.75,24615.4,24643.5,0,24561.76466571972,True,False
2026-08-05 11:00:00,24643.9,24657.15,24643.5,24647.95,0,24584.750699147746,True,False
2026-08-05 11:05:00,24650.4,24662.6,24625.65,24626.2,0,24584.750699147746,True,False
2026-08-05 11:10:00,24627.25,24640.65,24617.9,24631.45,0,24584.750699147746,True,False
2026-08-05 11:15:00,24631.2,24637.65,24622.05,24622.4,0,24584.750699147746,True,False
2026-08-05 11:20:00,24623.45,24629.15,24616.1,24619.55,0,24584.750699147746,True,False
2026-08-05 11:25:00,24620.25,24621.15,24608.0,24610.95,0,24584.750699147746,True,False
2026-08-05 11:30:00,24609.55,24612.25,24589.25,24590.2,0,24584.750699147746,True,False
2026-08-05 11:35:00,24591.05,24599.3,24586.5,24598.2,0,24584.750699147746,True,False
2026-08-05 11:40:00,24599.3,24601.1,24589.85,24594.4,0,24584.750699147746,True,False
2026-08-05 11:45:00,24595.75,24595.75,24583.05,24583.65,0,24645.216159797365,False,True
2026-08-05 11:50:00,24584.95,24584.95,24569.4,24573.7,0,24632.07454381763,False,False
2026-08-05 11:55:00,24575.85,24575.85,24561.5,24570.05,0,24622.389589435865,False,False
2026-08-05 12:00:00,24570.85,24579.05,24568.3,24575.85,0,24622.389589435865,False,False
2026-08-05 12:05:00,24576.35,24578.6,24571.9,24576.4,0,24622.389589435865,False,False
2026-08-05 12:10:00,24577.5,24577.5,24564.75,24572.85,0,24618.529185698746,False,False
2026-08-05 12:15:00,24573.75,24580.35,24566.3,24566.5,0,24618.529185698746,False,False
2026-08-05 12:20:00,24567.95,24576.8,24560.75,24571.9,0,24615.780890415983,False,False
2026-08-05 12:25:00,24573.1,24576.15,24564.1,24566.9,0,24615.780890415983,False,False
2026-08-05 12:30:00,24567.3,24568.3,24541.9,24543.95,0,24604.348271236944,False,False
2026-08-05 12:35:00,24544.3,24545.3,24530.05,24540.0,0,24586.57344411325,False,False
2026-08-05 12:40:00,24541.2,24545.65,24525.35,24531.85,0,24585.598599701927,False,False
2026-08-05 12:45:00,24533.6,24535.1,24520.6,24523.85,0,24577.28873973173,False,False
2026-08-05 12:50:00,24525.1,24526.1,24517.45,24523.05,0,24568.86486575856,False,False
2026-08-05 12:55:00,24524.55,24528.5,24515.6,24516.35,0,24568.300879182705,False,False
2026-08-05 13:00:00,24518.1,24534.6,24513.7,24530.9,0,24568.300879182705,False,False
2026-08-05 13:05:00,24532.3,24536.9,24508.45,24536.65,0,24568.300879182705,False,False
2026-08-05 13:10:00,24537.65,24540.1,24519.25,24534.95,0,24568.300879182705,False,False
2026-08-05 13:15:00,24535.85,24548.5,24530.55,24547.3,0,24568.300879182705,False,False
2026-08-05 13:20:00,24548.7,24559.3,24522.95,24524.45,0,24568.300879182705,False,False
2026-08-05 13:25:00,24526.05,24532.05,24515.75,24528.55,0,24568.300879182705,False,False
2026-08-05 13:30:00,24529.2,24535.1,24515.6,24519.05,0,24568.300879182705,False,False
2026-08-05 13:35:00,24520.8,24528.1,24516.9,24520.1,0,24568.300879182705,False,False
2026-08-05 13:40:00,24521.45,24521.45,24498.4,24502.95,0,24566.525864282845,False,False
2026-08-05 13:45:00,24503.7,24528.0,24502.1,24527.45,0,24566.525864282845,False,False
2026-08-05 13:50:00,24529.0,24532.5,24507.8,24517.05,0,24566.525864282845,False,False
2026-08-05 13:55:00,24517.3,24517.45,24506.5,24514.45,0,24566.525864282845,False,False
2026-08-05 14:00:00,24515.55,24526.85,24513.45,24524.5,0,24566.525864282845,False,False
2026-08-05 14:05:00,24525.9,24534.3,24522.25,24523.7,0,24566.525864282845,False,False
2026-08-05 14:10:00,24524.8,24532.25,24512.6,24513.25,0,24566.525864282845,False,False
2026-08-05 14:15:00,24514.0,24515.8,24497.95,24507.45,0,24561.126363893804,False,False
2026-08-05 14:20:00,24506.7,24516.8,24503.4,24505.5,0,24561.126363893804,False,False
2026-08-05 14:25:00,24505.9,24513.05,24501.1,24504.75,0,24558.221604753977,False,False
2026-08-05 14:30:00,24507.15,24511.75,24503.25,24504.85,0,24556.081944278583,False,False
2026-08-05 14:35:00,24506.1,24520.35,24501.5,24516.65,0,24556.081944278583,False,False
2026-08-05 14:40:00,24516.05,24516.75,24500.75,24505.0,0,24556.081944278583,False,False
2026-08-05 14:45:00,24506.1,24520.8,24503.85,24517.1,0,24556.081944278583,False,False
2026-08-05 14:50:00,24517.45,24520.6,24507.45,24511.2,0,24556.081944278583,False,False
2026-08-05 14:55:00,24512.5,24530.8,24506.2,24523.8,0,24556.081944278583,False,False
2026-08-05 15:00:00,24525.8,24536.15,24517.3,24533.3,0,24556.081944278583,False,False
2026-08-05 15:05:00,24533.55,24548.95,24518.6,24540.75,0,24556.081944278583,False,False
2026-08-05 15:10:00,24542.25,24575.75,24528.5,24570.2,0,24488.035354070522,True,True
2026-08-05 15:15:00,24570.2,24570.2,24570.2,24570.2,0,24512.51931866347,True,False
2026-08-05 15:20:00,24570.2,24570.2,24570.2,24570.2,0,24518.287386797125,True,False
2026-08-05 15:25:00,24570.2,24624.65,24570.2,24624.65,0,24534.368648117415,True,False
2026-08-06 09:15:00,24641.0,24641.9,24604.15,24625.95,0,24554.949283305672,True,False
2026-08-06 09:20:00,24627.0,24648.2,24625.4,24637.5,0,24568.691854975106,True,False
2026-08-06 09:25:00,24638.2,24641.95,24626.25,24635.25,0,24568.691854975106,True,False
2026-08-06 09:30:00,24637.75,24650.45,24620.65,24624.55,0,24568.691854975106,True,False
2026-08-06 09:35:00,24625.55,24639.4,24622.7,24632.95,0,24568.691854975106,True,False
2026-08-06 09:40:00,24635.55,24646.4,24632.0,24645.15,0,24575.010256049165,True,False
2026-08-06 09:45:00,24647.9,24664.6,24645.2,24659.65,0,24591.29423044425,True,False
2026-08-06 09:50:00,24660.2,24665.05,24655.4,24662.3,0,24600.084807399824,True,False
2026-08-06 09:55:00,24663.05,24663.05,24635.3,24636.35,0,24600.084807399824,True,False
2026-08-06 10:00:00,24637.55,24637.55,24606.45,24614.55,0,24600.084807399824,True,False
2026-08-06 10:05:00,24614.05,24621.5,24605.95,24620.7,0,24600.084807399824,True,False
2026-08-06 10:10:00,24621.05,24638.9,24619.55,24630.85,0,24600.084807399824,True,False
2026-08-06 10:15:00,24631.75,24631.75,24617.75,24619.9,0,24600.084807399824,True,False
2026-08-06 10:20:00,24621.0,24639.25,24618.65,24638.65,0,24600.084807399824,True,False
2026-08-06 10:25:00,24639.45,24639.7,24627.65,24635.7,0,24600.084807399824,True,False
2026-08-06 10:30:00,24636.55,24643.35,24634.4,24635.55,0,24600.084807399824,True,False
2026-08-06 10:35:00,24636.05,24643.35,24630.35,24639.6,0,24600.084807399824,True,False
2026-08-06 10:40:00,24639.95,24641.1,24632.05,24636.65,0,24600.084807399824,True,False
2026-08-06 10:45:00,24637.0,24637.25,24621.65,24626.9,0,24600.084807399824,True,False
2026-08-06 10:50:00,24626.05,24629.95,24616.0,24628.05,0,24600.084807399824,True,False
2026-08-06 10:55:00,24629.4,24640.6,24623.4,24630.7,0,24600.084807399824,True,False
2026-08-06 11:00:00,24630.9,24634.7,24621.6,24629.75,0,24600.084807399824,True,False
2026-08-06 11:05:00,24629.9,24639.6,24628.8,24638.35,0,24600.084807399824,True,False
2026-08-06 11:10:00,24639.0,24655.6,24637.8,24652.45,0,24600.084807399824,True,False
2026-08-06 11:15:00,24653.8,24666.3,24647.9,24663.9,0,24608.501112911024,True,False
2026-08-06 11:20:00,24664.6,24671.05,24663.85,24669.65,0,24621.551001619922,True,False
2026-08-06 11:25:00,24669.95,24675.05,24663.85,24672.55,0,24624.78090145793,True,False
2026-08-06 11:30:00,24674.0,24677.05,24658.6,24659.75,0,24624.78090145793,True,False
2026-08-06 11:35:00,24660.65,24663.4,24650.65,24651.5,0,24624.78090145793,True,False
2026-08-06 11:40:00,24651.65,24656.55,24628.95,24633.65,0,24624.78090145793,True,False
2026-08-06 11:45:00,24633.75,24636.35,24626.9,24635.65,0,24624.78090145793,True,False
2026-08-06 11:50:00,24636.45,24650.75,24636.1,24645.3,0,24624.78090145793,True,False
2026-08-06 11:55:00,24646.15,24664.35,24644.7,24659.9,0,24624.78090145793,True,False
2026-08-06 12:00:00,24660.55,24661.8,24652.85,24654.7,0,24624.78090145793,True,False
2026-08-06 12:05:00,24655.25,24657.65,24648.9,24651.65,0,24624.78090145793,True,False
2026-08-06 12:10:00,24651.7,24651.8,24638.3,24643.15,0,24624.78090145793,True,False
2026-08-06 12:15:00,24644.2,24660.75,24643.35,24646.35,0,24624.78090145793,True,False
2026-08-06 12:20:00,24646.5,24646.7,24627.2,24635.6,0,24624.78090145793,True,False
2026-08-06 12:25:00,24636.1,24641.7,24630.85,24637.05,0,24624.78090145793,True,False
2026-08-06 12:30:00,24637.35,24648.55,24636.4,24645.3,0,24624.78090145793,True,False
2026-08-06 12:35:00,24645.9,24649.45,24639.35,24642.65,0,24624.78090145793,True,False
2026-08-06 12:40:00,24643.6,24651.1,24638.8,24646.25,0,24624.78090145793,True,False
2026-08-06 12:45:00,24646.2,24648.45,24634.2,24636.3,0,24624.78090145793,True,False
2026-08-06 12:50:00,24636.8,24641.8,24627.85,24631.95,0,24624.78090145793,True,False
2026-08-06 12:55:00,24632.65,24636.25,24622.05,24629.05,0,24624.78090145793,True,False
2026-08-06 13:00:00,24629.25,24650.95,24628.35,24642.55,0,24624.78090145793,True,False
2026-08-06 13:05:00,24643.05,24647.25,24622.45,24627.15,0,24624.78090145793,True,False
2026-08-06 13:10:00,24627.65,24644.05,24621.25,24622.2,0,24682.261840144936,False,True
2026-08-06 13:15:00,24623.0,24653.45,24611.85,24651.6,0,24682.261840144936,False,False
2026-08-06 13:20:00,24651.8,24655.9,24617.9,24618.9,0,24682.261840144936,False,False
2026-08-06 13:25:00,24619.5,24633.45,24615.95,24628.0,0,24682.261840144936,False,False
2026-08-06 13:30:00,24628.05,24643.4,24628.05,24640.7,0,24682.261840144936,False,False
2026-08-06 13:35:00,24641.5,24659.65,24629.9,24633.8,0,24682.261840144936,False,False
2026-08-06 13:40:00,24633.45,24641.15,24626.0,24633.05,0,24682.261840144936,False,False
2026-08-06 13:45:00,24634.55,24636.1,24613.35,24613.6,0,24682.261840144936,False,False
2026-08-06 13:50:00,24614.25,24632.95,24606.9,24629.25,0,24682.261840144936,False,False
2026-08-06 13:55:00,24630.55,24649.75,24620.8,24647.25,0,24682.261840144936,False,False
2026-08-06 14:00:00,24646.25,24651.25,24634.1,24648.05,0,24682.261840144936,False,False
2026-08-06 14:05:00,24647.75,24656.65,24646.9,24649.2,0,24682.261840144936,False,False
2026-08-06 14:10:00,24650.0,24658.5,24648.2,24651.1,0,24682.261840144936,False,False
2026-08-06 14:15:00,24651.85,24657.65,24650.15,24654.3,0,24682.261840144936,False,False
2026-08-06 14:20:00,24654.5,24658.75,24649.35,24657.5,0,24682.261840144936,False,False
2026-08-06 14:25:00,24657.1,24662.8,24651.5,24654.9,0,24682.261840144936,False,False
2026-08-06 14:30:00,24655.45,24659.45,24634.25,24649.3,0,24682.261840144936,False,False
2026-08-06 14:35:00,24649.4,24653.6,24641.75,24643.6,0,24682.261840144936,False,False
2026-08-06 14:40:00,24644.35,24652.65,24632.65,24638.35,0,24682.261840144936,False,False
2026-08-06 14:45:00,24639.55,24647.55,24634.5,24644.55,0,24682.261840144936,False,False
2026-08-06 14:50:00,24645.4,24645.8,24634.05,24636.25,0,24682.261840144936,False,False
2026-08-06 14:55:00,24636.15,24636.2,24629.35,24633.0,0,24678.94420573872,False,False
2026-08-06 15:00:00,24633.2,24642.05,24614.7,24621.7,0,24678.132285164847,False,False
2026-08-06 15:05:00,24624.25,24639.0,24616.7,24628.2,0,24678.132285164847,False,False
