time_stamp,open,high,low,close,volume,supertrend,trend,trend_flip
2026-08-04 15:15:00,24463.45,24614.9,24463.45,24614.9,0,24410.926753050215,True,True
2026-08-05 09:15:00,24669.2,24677.6,24611.0,24621.4,0,24508.896577745192,True,False
2026-08-05 09:30:00,24622.2,24635.95,24604.6,24628.05,0,24508.896577745192,True,False
2026-08-05 09:45:00,24629.85,24631.7,24581.55,24594.25,0,24508.896577745192,True,False
2026-08-05 10:00:00,24595.05,24623.2,24588.45,24621.25,0,24508.896577745192,True,False
2026-08-05 10:15:00,24621.75,24621.75,24580.45,24582.15,0,24508.896577745192,True,False
2026-08-05 10:30:00,24582.8,24605.05,24562.2,24594.4,0,24508.896577745192,True,False
2026-08-05 10:45:00,24596.25,24644.75,24593.9,24643.5,0,24508.896577745192,True,False
2026-08-05 11:00:00,24643.9,24662.6,24617.9,24631.45,0,24508.896577745192,True,False
2026-08-05 11:15:00,24631.2,24637.65,24608.0,24610.95,0,24508.896577745192,True,False
2026-08-05 11:30:00,24609.55,24612.25,24586.5,24594.4,0,24508.896577745192,True,False
2026-08-05 11:45:00,24595.75,24595.75,24561.5,24570.05,0,24508.896577745192,True,False
2026-08-05 12:00:00,24570.85,24579.05,24564.75,24572.85,0,24508.896577745192,True,False
2026-08-05 12:15:00,24573.75,24580.35,24560.75,24566.9,0,24508.896577745192,True,False
2026-08-05 12:30:00,24567.3,24568.3,24525.35,24531.85,0,24508.896577745192,True,False
2026-08-05 12:45:00,24533.6,24535.1,24515.6,24516.35,0,24508.896577745192,True,False
2026-08-05 13:00:00,24518.1,24540.1,24508.45,24534.95,0,24508.896577745192,True,False
2026-08-05 13:15:00,24535.85,24559.3,24515.75,24528.55,0,24508.896577745192,True,False
2026-08-05 13:30:00,24529.2,24535.1,24498.4,24502.95,0,24623.41561660267,False,True
2026-08-05 13:45:00,24503.7,24532.5,24502.1,24514.45,0,24622.419054942402,False,False
2026-08-05 14:00:00,24515.55,24534.3,24512.6,24513.25,0,24622.419054942402,False,False
2026-08-05 14:15:00,24514.0,24516.8,24497.95,24504.75,0,24604.035434503345,False,False
2026-08-05 14:30:00,24507.15,24520.35,24500.75,24505.0,0,24603.42439105301,False,False
2026-08-05 14:45:00,24506.1,24530.8,24503.85,24523.8,0,24603.42439105301,False,False
2026-08-05 15:00:00,24525.8,24575.75,24517.3,24570.2,0,24603.42439105301,False,False
2026-08-05 15:15:00,24570.2,24624.65,24570.2,24624.65,0,24491.054218922356,True,True
2026-08-06 09:15:00,24641.0,24648.2,24604.15,24635.25,0,24517.226297030124,True,False
2026-08-06 09:30:00,24637.75,24650.45,24620.65,24645.15,0,24528.55616732711,True,False
2026-08-06 09:45:00,24647.9,24665.05,24635.3,24636.35,0,24544.955550594397,True,False
2026-08-06 10:00:00,24637.55,24638.9,24605.95,24630.85,0,24544.955550594397,True,False
2026-08-06 10:15:00,24631.75,24639.7,24617.75,24635.7,0,24544.955550594397,True,False
2026-08-06 10:30:00,24636.55,24643.35,24630.35,24636.65,0,24544.955550594397,True,False
2026-08-06 10:45:00,24637.0,24640.6,24616.0,24630.7,0,24544.955550594397,True,False
2026-08-06 11:00:00,24630.9,24655.6,24621.6,24652.45,0,24545.181953820484,True,False
2026-08-06 11:15:00,24653.8,24675.05,24647.9,24672.55,0,24569.253758438437,True,False
2026-08-06 11:30:00,24674.0,24677.05,24628.95,24633.65,0,24569.253758438437,True,False
2026-08-06 11:45:00,24633.75,24664.35,24626.9,24659.9,0,24569.253758438437,True,False
2026-08-06 12:00:00,24660.55,24661.8,24638.3,24643.15,0,24569.253758438437,True,False
2026-08-06 12:15:00,24644.2,24660.75,24627.2,24637.05,0,24569.253758438437,True,False
2026-08-06 12:30:00,24637.35,24651.1,24636.4,24646.25,0,24569.253758438437,True,False
2026-08-06 12:45:00,24646.2,24648.45,24622.05,24629.05,0,24569.253758438437,True,False
2026-08-06 13:00:00,24629.25,24650.95,24621.25,24622.2,0,24569.253758438437,True,False
2026-08-06 13:15:00,24623.0,24655.9,24611.85,24628.0,0,24569.253758438437,True,False
2026-08-06 13:30:00,24628.05,24659.65,24626.0,24633.05,0,24569.253758438437,True,False
2026-08-06 13:45:00,24634.55,24649.75,24606.9,24647.25,0,24569.253758438437,True,False
2026-08-06 14:00:00,24646.25,24658.5,24634.1,24651.1,0,24569.253758438437,True,False
2026-08-06 14:15:00,24651.85,24662.8,24649.35,24654.9,0,24569.253758438437,True,False
2026-08-06 14:30:00,24655.45,24659.45,24632.65,24638.35,0,24569.253758438437,True,False
2026-08-06 14:45:00,24639.55,24647.55,24629.35,24633.0,0,24569.253758438437,True,False
2026-08-06 15:00:00,24633.2,24642.05,24614.7,24628.5,0,24569.253758438437,True,False
2026-08-06 15:15:00,24627.95,24636.0,24627.95,24636.0,0,24569.253758438437,True,False
2026-08-07 09:15:00,24538.9,24620.0,24529.2,24601.6,0,24569.253758438437,True,False
2026-08-07 09:30:00,24604.0,24618.65,24593.25,24618.2,0,24569.253758438437,True,False
2026-08-07 09:45:00,24620.15,24630.4,24600.8,24625.8,0,24569.253758438437,True,False
2026-08-07 10:00:00,24627.05,24627.05,24594.0,24599.15,0,24569.253758438437,True,False
2026-08-07 10:15:00,24601.65,24601.65,24562.95,24566.55,0,24683.407168580492,False,True
2026-08-07 10:30:00,24567.85,24576.6,24561.3,24569.5,0,24664.536451722437,False,False
2026-08-07 10:45:00,24572.15,24586.5,24569.4,24570.35,0,24664.536451722437,False,False
2026-08-07 11:00:00,24572.15,24575.25,24552.25,24567.6,0,24652.692025895176,False,False
2026-08-07 11:15:00,24569.1,24591.6,24558.45,24584.75,0,24652.692025895176,False,False
2026-08-07 11:30:00,24586.6,24589.5,24575.1,24579.35,0,24652.692025895176,False,False
2026-08-07 11:45:00,24581.5,24581.9,24550.65,24560.95,0,24652.432186877584,False,False
2026-08-07 12:00:00,24562.5,24563.45,24540.15,24541.15,0,24636.331468189826,False,False
2026-08-07 12:15:00,24543.3,24558.4,24532.9,24550.0,0,24629.378321370845,False,False
2026-08-07 12:30:00,24551.75,24562.45,24544.8,24557.05,0,24629.378321370845,False,False
2026-08-07 12:45:00,24559.35,24570.05,24551.3,24553.65,0,24629.378321370845,False,False
2026-08-07 13:00:00,24556.25,24567.25,24546.7,24547.0,0,24629.378321370845,False,False
2026-08-07 13:15:00,24548.25,24573.5,24546.1,24565.95,0,24629.378321370845,False,False
2026-08-07 13:30:00,24567.55,24568.45,24545.35,24548.5,0,24629.378321370845,False,False
2026-08-07 13:45:00,24550.7,24590.5,24547.7,24563.95,0,24629.378321370845,False,False
2026-08-07 14:00:00,24565.85,24579.65,24522.75,24526.85,0,24629.378321370845,False,False
2026-08-07 14:15:00,24528.8,24547.1,24523.15,24534.1,0,24623.72311745899,False,False
2026-08-07 14:30:00,24535.8,24549.6,24526.15,24537.9,0,24623.72311745899,False,False
2026-08-07 14:45:00,24542.5,24561.45,24528.55,24542.15,0,24623.72311745899,False,False
2026-08-07 15:00:00,24542.55,24565.1,24541.6,24554.55,0,24623.72311745899,False,False
2026-08-07 15:15:00,24557.0,24570.65,24557.0,24570.65,0,24623.72311745899,False,False
